id_laporan,teks_laporan,label_prioritas,sumber_data,teks_bersih,label
ID-0938,"Iki piye toh lur, tumpukan kresek sampah neng Jalan Magelang masuk Tegalrejo wis ngumpul dadi siji rodo dhuwur banget. Wis mambu kecut sithik nek pas awan bolong keno srengenge, tp durung ono armada sing teko ngangkut awit wingi. Tolong dikoordinasikan pengerukane nggih mas ben ra nambah mbleber menyang dalan paving.",Sedang,llm_generated,"iki piye toh lur, tumpukan kresek sampah neng jalan magelang masuk tegalrejo wis ngumpul dadi siji rodo dhuwur banget. wis mambu kecut sithik nek pas awan bolong keno srengenge, tp durung ono armada sing teko ngangkut awit wingi. tolong dikoordinasikan pengerukane nggih mas ben ra nambah mbleber menyang dalan paving.",1
ID-0120,"Permisi admin DLH, saya perwakilan anak kos di daerah Babarsari mau komplain halus. Kenapa jadwal petugas pengangkut sampah untuk gang kosan kami minggu ini bisa terlewat penuh ya? Kalau kelamaan ditahan, takutnya sisa lauk pauk ini jadi bau nyengat.",Sedang,llm_generated,"permisi admin dlh, saya perwakilan anak kos di daerah babarsari mau komplain halus. kenapa jadwal petugas pengangkut sampah untuk gang kosan kami minggu ini bisa terlewat penuh ya? kalau kelamaan ditahan, takutnya sisa lauk pauk ini jadi bau nyengat.",1
ID-0673,"Awan pak, kulo badhe lapor kahanan neng pertigaan Jln Solo KM 11 Kalasan. Enten tumpukan limbah rumah tangga sing mbleber neng luar bak, wis 3 dinten ra diangkut-angkut. Laler ijo ne wis mulai ngebyuk trs ambune jian kecut. Tulung dijadwalke pengerukan secepatnya nggih ben resik malih.",Sedang,llm_generated,"awan pak, kulo badhe lapor kahanan neng pertigaan jln solo km 11 kalasan. enten tumpukan limbah rumah tangga sing mbleber neng luar bak, wis 3 dinten ra diangkut-angkut. laler ijo ne wis mulai ngebyuk trs ambune jian kecut. tulung dijadwalke pengerukan secepatnya nggih ben resik malih.",1
ID-0327,Lapor darurat polisi dan tim penjinak bahan kimia! Warga RT 08 Gedongtengen sedang panik. Kemarin malam ada mobil tak dikenal ngebuang drum dan tumpukan limbah B3 di area dekat taman bermain anak-anak. Baunya sangat menyengat seperti thinner kimia dan banyak kemasan berlogo hazardous toxic. Tolong segera dipasang garis polisi dan dievakuasi!,Tinggi,llm_generated,lapor darurat polisi dan tim penjinak bahan kimia! warga rt 08 gedongtengen sedang panik. kemarin malam ada mobil tak dikenal ngebuang drum dan tumpukan limbah b3 di area dekat taman bermain anak-anak. baunya sangat menyengat seperti thinner kimia dan banyak kemasan berlogo hazardous toxic. tolong segera dipasang garis polisi dan dievakuasi!,2
ID-0223,"Darurat minta tolong panggil damkar! Fasilitas TPS sementara di dekat pemukiman kami barusan dibakar sama orang ngga dikenal. Apinya membesar cepat karena banyak plastik kering, warga panik banget takut jilatan apinya nyamber ke kabel listrik tiang atas!",Tinggi,llm_generated,"darurat minta tolong panggil damkar! fasilitas tps sementara di dekat pemukiman kami barusan dibakar sama orang ngga dikenal. apinya membesar cepat karena banyak plastik kering, warga panik banget takut jilatan apinya nyamber ke kabel listrik tiang atas!",2
ID-0186,"Siang dinas kebersihan, saya mahasiswa kos di daerah Teknik. Mau lapor kalau karung-karung berisi botol air mineral bekas di pojokan gang kami mulai menumpuk lumayan tinggi. Tolong dijadwalkan buat diangkut armadanya besok siang ya biar gangnya lega.",Sedang,llm_generated,"siang dinas kebersihan, saya mahasiswa kos di daerah teknik. mau lapor kalau karung-karung berisi botol air mineral bekas di pojokan gang kami mulai menumpuk lumayan tinggi. tolong dijadwalkan buat diangkut armadanya besok siang ya biar gangnya lega.",1
ID-0892,"Lapor instansi terkait, pengelola pembuangan sampah di depan Pasar Niten Bantul bekerja sangat asal-asalan! Limbah cair hitam pekat berbau busuk dengan sengaja dibuang langsung ke aliran kali kecil di depan rumah warga. Sekarang sungainya jadi mampet dan baunya tidak tertahankan. Ini pencemaran lingkungan, tolong ditindak tegas pelakunya!",Tinggi,llm_generated,"lapor instansi terkait, pengelola pembuangan sampah di depan pasar niten bantul bekerja sangat asal-asalan! limbah cair hitam pekat berbau busuk dengan sengaja dibuang langsung ke aliran kali kecil di depan rumah warga. sekarang sungainya jadi mampet dan baunya tidak tertahankan. ini pencemaran lingkungan, tolong ditindak tegas pelakunya!",2
ID-0086,"Selamat pagi kelurahan, saya warga RW 05 Condongcatur mau tanya informasi layanan. Kalau warga mau ikut langganan retribusi penarikan sampah bulanan itu daftarnya harus lapor ke pak RT dulu atau bisa langsung nitip ke petugas gerobak dorong yang keliling ya?",Rendah,llm_generated,"selamat pagi kelurahan, saya warga rw 05 condongcatur mau tanya informasi layanan. kalau warga mau ikut langganan retribusi penarikan sampah bulanan itu daftarnya harus lapor ke pak rt dulu atau bisa langsung nitip ke petugas gerobak dorong yang keliling ya?",0
ID-0801,"Selamat sore min, dr spanjang Jln Imogiri Barat KM 7 mau laporan nih. Ini limbah kardus paketan sm plastik bubble wrap sisaan olshop pd numpuk di pinggiran gang aspal. Blm ngeluarin bau sih krn limbah kering, tp ngganggu ruang gerak motor yg lwt. Tolong dijemput armada ato dikasih arahan hrs buang kmana.",Sedang,llm_generated,"selamat sore min, dr spanjang jln imogiri barat km 7 mau laporan nih. ini limbah kardus paketan sm plastik bubble wrap sisaan olshop pd numpuk di pinggiran gang aspal. blm ngeluarin bau sih krn limbah kering, tp ngganggu ruang gerak motor yg lwt. tolong dijemput armada ato dikasih arahan hrs buang kmana.",1
ID-1099,"sore tadi terjadi laka di simpang lima Giwangan. Kronologinya motor satria fu dari arah timur ke barat saat lampu dari lampu merah timur sudah hijau motor satria Fu jalan ke arah barat,saat sudah di tengah tengah simpang lima tiba tiba dari arah selatan ada motor metic(Genio/scopy,kurang memperhatikan) trobos lampu merah",Unknown,berita,"sore tadi terjadi laka di simpang lima giwangan. kronologinya motor satria fu dari arah timur ke barat saat lampu dari lampu merah timur sudah hijau motor satria fu jalan ke arah barat,saat sudah di tengah tengah simpang lima tiba tiba dari arah selatan ada motor metic(genio/scopy,kurang memperhatikan) trobos lampu merah",3
ID-1379,Apresiasi buat mas-mas yang nyapu di Jalan Kaliurang KM 5 tiap pagi buta. Jalannya jadi bersih banget sebelum orang berangkat kerja. Sehat selalu mas!,Unknown,llm_generated,apresiasi buat mas-mas yang nyapu di jalan kaliurang km 5 tiap pagi buta. jalannya jadi bersih banget sebelum orang berangkat kerja. sehat selalu mas!,3
ID-1362,"Listrik mati sak kampung neng godean gara2 ono bocil dolanan layangan trus senare nyangkut neng trafo tiang listrik. Sempet ono suoro ledakan banter disusul mletik geni trus langsung pet petan. Pln lagi ndandani, tlg cah cilik diawasi nek main layangan ojo neng cedhak jaringan listrik tegangan tinggi.",Unknown,merapi_uncover,"listrik mati sak kampung neng godean gara2 ono bocil dolanan layangan trus senare nyangkut neng trafo tiang listrik. sempet ono suoro ledakan banter disusul mletik geni trus langsung pet petan. pln lagi ndandani, tlg cah cilik diawasi nek main layangan ojo neng cedhak jaringan listrik tegangan tinggi.",3
ID-0336,"Pak Walikota dan jajaran, mohon pantauannya. Tumpukan limbah di Jalan Suroto area Kotabaru udah kritis banget nyaris longsor ke badan jalan aspal. Tingginya udah hampir 2 meter lho pak. Padahal ini kawasan heritage pusat kota, masa pemandangannya kumuh memalukan begini? Tolong darurat turunkan truk besar!",Tinggi,llm_generated,"pak walikota dan jajaran, mohon pantauannya. tumpukan limbah di jalan suroto area kotabaru udah kritis banget nyaris longsor ke badan jalan aspal. tingginya udah hampir 2 meter lho pak. padahal ini kawasan heritage pusat kota, masa pemandangannya kumuh memalukan begini? tolong darurat turunkan truk besar!",2
ID-0366,"Permisi dinas pariwisata kota, sekadar masukan nih. Fasilitas tong sampah terpilah yang lokasinya persis di dekat monumen Tugu Yogya kondisinya berantakan dan isinya tumpah meluber. Sangat merusak estetika pas ngga sengaja bocor masuk ke frame foto rombongan wisatawan. Minta tolong banget petugas sapunya standby di sana.",Sedang,llm_generated,"permisi dinas pariwisata kota, sekadar masukan nih. fasilitas tong sampah terpilah yang lokasinya persis di dekat monumen tugu yogya kondisinya berantakan dan isinya tumpah meluber. sangat merusak estetika pas ngga sengaja bocor masuk ke frame foto rombongan wisatawan. minta tolong banget petugas sapunya standby di sana.",1
ID-1424,Klo buang ranting pohon dikit bisa lgsg ditaruh depan pagar ga min nunggu diangkut?,Rendah,llm_generated,klo buang ranting pohon dikit bisa lgsg ditaruh depan pagar ga min nunggu diangkut?,0
ID-1480,"Permisi, besok tolong ingetin mas gerobak buat mampir ke teras ujung ya, ada sekardus kecil sisa packing belanjaan.",Rendah,llm_generated,"permisi, besok tolong ingetin mas gerobak buat mampir ke teras ujung ya, ada sekardus kecil sisa packing belanjaan.",0
ID-0725,"Woi bapak aparat Kalurahan Srigading Sanden! Iki piye toh, neng lahan kosong ngarep kantor kalurahan malah dadi panggone org mbuang bangkai ucing campur limbah dapur. Udh 5 hari bosok bgt anjir! Ambune jian nggilani marai pengen mutah. Tolong evakuasi skrg sblm jd wabah penyakit woi!",Tinggi,llm_generated,"woi bapak aparat kalurahan srigading sanden! iki piye toh, neng lahan kosong ngarep kantor kalurahan malah dadi panggone org mbuang bangkai ucing campur limbah dapur. udh 5 hari bosok bgt anjir! ambune jian nggilani marai pengen mutah. tolong evakuasi skrg sblm jd wabah penyakit woi!",2
ID-0738,"Min, ini dpn SMA 1 Sleman kota ada karung-karung sisa catering hajatan yg sengaja ditumpuk di pinggir trotoar awit wingi bengi. Jujurly baunya udh mulai nyengat asem bgt kena terik matahari siang ini. Tolong bsk pagi2 buta lgsg ada truk yg narik ya sblm makin busuk.",Sedang,llm_generated,"min, ini dpn sma 1 sleman kota ada karung-karung sisa catering hajatan yg sengaja ditumpuk di pinggir trotoar awit wingi bengi. jujurly baunya udh mulai nyengat asem bgt kena terik matahari siang ini. tolong bsk pagi2 buta lgsg ada truk yg narik ya sblm makin busuk.",1
ID-0205,"Lapor admin desa, ini ada satu kresek kecil sisa daun kering di area Gang Buntu Pakualaman, mumpung belum banyak volumenya bisa sekalian dijemput ga ya besok pas gerobak keliling?",Rendah,llm_generated,"lapor admin desa, ini ada satu kresek kecil sisa daun kering di area gang buntu pakualaman, mumpung belum banyak volumenya bisa sekalian dijemput ga ya besok pas gerobak keliling?",0
ID-1416,"Mas, bsk pagi bs mampir ambil sisa dahan pekarangan di jl magelang ga? dikit doang kok.",Rendah,llm_generated,"mas, bsk pagi bs mampir ambil sisa dahan pekarangan di jl magelang ga? dikit doang kok.",0
ID-0224,"Tolong DLH dan Dinas PU segera inspeksi ke depan RS Bethesda. Saluran drainasenya mampet total disumbat lautan kantong kresek sampah liar. Kalau sore ini hujan deras, air got yang kotor dan bau pasti langsung meluap membanjiri akses masuk rumah sakit!",Tinggi,llm_generated,"tolong dlh dan dinas pu segera inspeksi ke depan rs bethesda. saluran drainasenya mampet total disumbat lautan kantong kresek sampah liar. kalau sore ini hujan deras, air got yang kotor dan bau pasti langsung meluap membanjiri akses masuk rumah sakit!",2
ID-0445,Darurat panggil pemadam kebakaran dan tim keamanan lingkungan! Warga nyium bau gas busuk kayak belerang yang super tajam dari timbunan limbah yang menggunung di lahan eks pembuangan Jalan Gayam. Kami parno dan panik banget ini tumpukan gas metana yang bisa meledak hebat kalau dipicu percikan api. Tolong tim ahli segera netralisir!,Tinggi,llm_generated,darurat panggil pemadam kebakaran dan tim keamanan lingkungan! warga nyium bau gas busuk kayak belerang yang super tajam dari timbunan limbah yang menggunung di lahan eks pembuangan jalan gayam. kami parno dan panik banget ini tumpukan gas metana yang bisa meledak hebat kalau dipicu percikan api. tolong tim ahli segera netralisir!,2
ID-0281,"Lapor Satpol PP, warga Baciro resah banget. Tiap tengah malam selalu ada pick-up misterius yang nurunin sisa bongkaran asbes dan batu bata di pinggir aspal Jalan Veteran. Jalannya jadi menyempit rawan laka karena di situ gelap ngga ada lampu. Tolong dipantau dan tangkap pelakunya.",Tinggi,llm_generated,"lapor satpol pp, warga baciro resah banget. tiap tengah malam selalu ada pick-up misterius yang nurunin sisa bongkaran asbes dan batu bata di pinggir aspal jalan veteran. jalannya jadi menyempit rawan laka karena di situ gelap ngga ada lampu. tolong dipantau dan tangkap pelakunya.",2
ID-0895,"Pak admin tolong, kahanan neng ngarep Pasar Rejodani Ngaglik saiki kritis! Bau bosok soko got sing mampet kebekan sampah wis ra ketulungan maneh. Laler ijo pating clewer mabur mlebu menyang warung-warung makan kene. Iki bahaya banget kagem kesehatan warga lan pelanggan, tulung ndang disedot banyune saiki!",Tinggi,llm_generated,"pak admin tolong, kahanan neng ngarep pasar rejodani ngaglik saiki kritis! bau bosok soko got sing mampet kebekan sampah wis ra ketulungan maneh. laler ijo pating clewer mabur mlebu menyang warung-warung makan kene. iki bahaya banget kagem kesehatan warga lan pelanggan, tulung ndang disedot banyune saiki!",2
ID-1034,"Min, warga sekitaran pertigaan Jalan Krasak Wirobrajan mau tanya kepastian jadwal armada pengangkut nih. Kira-kira mas petugas gerobaknya bakal lewat rute sini jam berapa ya sore harinya? Biar saya ngga kelewatan jadwal pas mau nitip sampah kresek sisa dapur rumah.",Rendah,llm_generated,"min, warga sekitaran pertigaan jalan krasak wirobrajan mau tanya kepastian jadwal armada pengangkut nih. kira-kira mas petugas gerobaknya bakal lewat rute sini jam berapa ya sore harinya? biar saya ngga kelewatan jadwal pas mau nitip sampah kresek sisa dapur rumah.",0
ID-1343,"Info laka lantas neng turunan pathuk min, ana kereta kelinci (odong-odong) sing nggawa rombongan ibu2 pkk ngguling neng pinggir tebing. Kayake rem blong ra kuat nahan beban akeh pas mudhun tajem. Korban do jerit2 panik, saiki lagi dievakuasi ambulan. Tlg kendaraan bak terbuka jgn dipake nggo penumpang.",Unknown,merapi_uncover,"info laka lantas neng turunan pathuk min, ana kereta kelinci (odong-odong) sing nggawa rombongan ibu2 pkk ngguling neng pinggir tebing. kayake rem blong ra kuat nahan beban akeh pas mudhun tajem. korban do jerit2 panik, saiki lagi dievakuasi ambulan. tlg kendaraan bak terbuka jgn dipake nggo penumpang.",3
ID-1177,Min tolong di up biar jamaah masjid lain waspada. Kemarin pengurus masjid di daerah kotagede baru sadar kalau barcode qris buat infak yang ditempel di kotak amal ternyata ditumpuk sama stiker qris palsu atas nama pribadi. Ngga tau sejak kapan ditempelnya tapi lumayan banyak jamaah yang udah terlanjur transfer kesitu. Tolong takmir masjid se jogja lebih rajin ngecek kotak amalnya.,Unknown,berita,min tolong di up biar jamaah masjid lain waspada. kemarin pengurus masjid di daerah kotagede baru sadar kalau barcode qris buat infak yang ditempel di kotak amal ternyata ditumpuk sama stiker qris palsu atas nama pribadi. ngga tau sejak kapan ditempelnya tapi lumayan banyak jamaah yang udah terlanjur transfer kesitu. tolong takmir masjid se jogja lebih rajin ngecek kotak amalnya.,3
ID-0278,Lapor darurat pak polisi! Gunungan limbah busuk di Jalan Ringroad Barat tepat di pintu keluar Pom Bensin Monjali udah meluber ekstrim makan setengah aspal lajur kiri. Semalam hampir aja ada mbak-mbak bawa motor nabrak dan jatuh keseret. Tolong singkirkan hari ini juga!,Tinggi,llm_generated,lapor darurat pak polisi! gunungan limbah busuk di jalan ringroad barat tepat di pintu keluar pom bensin monjali udah meluber ekstrim makan setengah aspal lajur kiri. semalam hampir aja ada mbak-mbak bawa motor nabrak dan jatuh keseret. tolong singkirkan hari ini juga!,2
ID-1478,"Halo admin, cara formal buat ikutan langganan penarikan rutin ke kontrakan itu harus lapor atau isi formulir kemana ya?",Rendah,llm_generated,"halo admin, cara formal buat ikutan langganan penarikan rutin ke kontrakan itu harus lapor atau isi formulir kemana ya?",0
ID-1138,"Min tolong bantu pantau, tadi pagi jam 6 ada mobil avanza hitam plat B ngebut banget di jalan kaliurang km 9 terus nabrak kucing oren peliharaanku sampe mati di tempat. Bukannya berhenti atau minta maaf malah langsung tancap gas masuk gang kecil arah perumahan. Sedih banget rasanya, ini kebetulan ada rekaman cctv dari tetangga moga moga orangnya baca dan ada itikad baik.",Unknown,berita,"min tolong bantu pantau, tadi pagi jam 6 ada mobil avanza hitam plat b ngebut banget di jalan kaliurang km 9 terus nabrak kucing oren peliharaanku sampe mati di tempat. bukannya berhenti atau minta maaf malah langsung tancap gas masuk gang kecil arah perumahan. sedih banget rasanya, ini kebetulan ada rekaman cctv dari tetangga moga moga orangnya baca dan ada itikad baik.",3
